Point_ID,tratamiento,Year,Date,Red,NIR,NDVI,SAVI
86,sector no restaurado,2023,2023-09-21,0.322,0.402,0.111,0.098
86,sector no restaurado,2023,2023-09-22,0.163,0.204,0.113,0.072
86,sector no restaurado,2023,2023-09-23,0.283,0.352,0.109,0.091
86,sector no restaurado,2023,2023-09-24,0.166,0.208,0.114,0.073
86,sector no restaurado,2023,2023-09-25,0.207,0.27,0.132,0.097
86,sector no restaurado,2023,2023-09-26,0.074,0.088,0.086,0.031
86,sector no restaurado,2023,2023-09-27,0.19,0.23,0.095,0.065
86,sector no restaurado,2023,2023-09-28,0.325,0.408,0.113,0.1
86,sector no restaurado,2023,2023-09-29,0.162,0.203,0.114,0.072
86,sector no restaurado,2023,2023-09-30,0.052,0.061,0.08,0.022
86,sector no restaurado,2023,2023-10-01,0.158,0.194,0.101,0.063
86,sector no restaurado,2023,2023-10-02,0.218,0.27,0.107,0.079
86,sector no restaurado,2023,2023-10-03,0.129,0.157,0.096,0.053
86,sector no restaurado,2023,2023-10-04,0.195,0.254,0.132,0.094
86,sector no restaurado,2023,2023-10-05,0.279,0.345,0.105,0.087
86,sector no restaurado,2023,2023-10-06,0.311,0.341,0.046,0.039
86,sector no restaurado,2023,2023-10-07,0.256,0.322,0.115,0.092
86,sector no restaurado,2023,2023-10-08,0.179,0.224,0.111,0.074
86,sector no restaurado,2023,2023-10-09,0.209,0.274,0.134,0.099
86,sector no restaurado,2023,2023-10-10,,,,
86,sector no restaurado,2023,2023-10-11,0.165,0.205,0.106,0.068
86,sector no restaurado,2023,2023-10-12,0.455,0.426,-0.034,-0.032
86,sector no restaurado,2023,2023-10-13,0.167,0.211,0.115,0.074
86,sector no restaurado,2023,2023-10-14,0.228,0.293,0.126,0.096
86,sector no restaurado,2023,2023-10-15,0.326,0.369,0.062,0.054
86,sector no restaurado,2023,2023-10-16,0.199,0.249,0.111,0.079
86,sector no restaurado,2023,2023-10-17,0.496,0.498,0.003,0.003
86,sector no restaurado,2023,2023-10-18,0.569,0.573,0.004,0.004
86,sector no restaurado,2023,2023-10-19,0.637,0.634,-0.003,-0.003
86,sector no restaurado,2023,2023-10-20,0.203,0.249,0.102,0.073
86,sector no restaurado,2023,2023-10-21,0.23,0.296,0.126,0.097
86,sector no restaurado,2023,2023-10-22,0.233,0.249,0.033,0.024
86,sector no restaurado,2023,2023-10-23,0.175,0.231,0.138,0.093
86,sector no restaurado,2023,2023-10-24,0.298,0.369,0.106,0.091
86,sector no restaurado,2023,2023-10-25,0.177,0.232,0.134,0.09
86,sector no restaurado,2023,2023-10-26,0.315,0.393,0.111,0.098
86,sector no restaurado,2023,2023-10-27,0.101,0.119,0.081,0.037
86,sector no restaurado,2023,2023-10-28,0.221,0.283,0.123,0.093
86,sector no restaurado,2023,2023-10-29,0.161,0.193,0.09,0.056
86,sector no restaurado,2023,2023-10-30,0.172,0.222,0.127,0.084
86,sector no restaurado,2023,2023-10-31,0.276,0.338,0.102,0.085
86,sector no restaurado,2023,2023-11-01,0.16,0.203,0.118,0.074
86,sector no restaurado,2023,2023-11-02,0.281,0.359,0.123,0.103
86,sector no restaurado,2023,2023-11-03,0.152,0.19,0.113,0.069
86,sector no restaurado,2023,2023-11-04,0.207,0.268,0.129,0.094
86,sector no restaurado,2023,2023-11-05,,,,
86,sector no restaurado,2023,2023-11-06,0.066,0.086,0.133,0.047
86,sector no restaurado,2023,2023-11-07,0.398,0.438,0.049,0.046
86,sector no restaurado,2023,2023-11-08,0.167,0.211,0.118,0.076
86,sector no restaurado,2023,2023-11-09,0.324,0.416,0.125,0.112
86,sector no restaurado,2023,2023-11-10,,,,
86,sector no restaurado,2023,2023-11-11,0.719,0.727,0.005,0.005
86,sector no restaurado,2023,2023-11-12,0.359,0.451,0.113,0.105
86,sector no restaurado,2023,2023-11-13,0.143,0.18,0.115,0.068
86,sector no restaurado,2023,2023-11-14,0.521,0.575,0.049,0.051
86,sector no restaurado,2023,2023-11-15,0.31,0.333,0.037,0.031
86,sector no restaurado,2023,2023-11-16,0.655,0.642,-0.01,-0.01
86,sector no restaurado,2023,2023-11-17,0.151,0.182,0.093,0.056
86,sector no restaurado,2023,2023-11-18,0.187,0.249,0.142,0.1
86,sector no restaurado,2023,2023-11-19,0.335,0.418,0.111,0.1
86,sector no restaurado,2023,2023-11-20,0.161,0.211,0.136,0.087
86,sector no restaurado,2023,2023-11-21,0.307,0.388,0.116,0.101
86,sector no restaurado,2023,2023-11-22,0.166,0.212,0.12,0.077
86,sector no restaurado,2023,2023-11-23,0.239,0.291,0.099,0.077
86,sector no restaurado,2023,2023-11-24,0.139,0.171,0.106,0.061
86,sector no restaurado,2023,2023-11-25,0.167,0.215,0.125,0.081
86,sector no restaurado,2023,2023-11-26,0.273,0.343,0.113,0.093
86,sector no restaurado,2023,2023-11-27,0.159,0.201,0.118,0.074
86,sector no restaurado,2023,2023-11-28,0.275,0.344,0.112,0.093
86,sector no restaurado,2023,2023-11-29,0.176,0.226,0.126,0.084
86,sector no restaurado,2023,2023-11-30,0.2,0.254,0.119,0.085
86,sector no restaurado,2023,2023-12-01,,,,
86,sector no restaurado,2023,2023-12-02,0.184,0.244,0.139,0.096
86,sector no restaurado,2023,2023-12-03,0.326,0.411,0.115,0.103
86,sector no restaurado,2023,2023-12-04,0.155,0.192,0.109,0.067
86,sector no restaurado,2023,2023-12-05,0.267,0.348,0.132,0.109
86,sector no restaurado,2023,2023-12-06,0.162,0.21,0.129,0.083
86,sector no restaurado,2023,2023-12-07,0.182,0.236,0.129,0.088
86,sector no restaurado,2023,2023-12-08,0.348,0.432,0.108,0.099
86,sector no restaurado,2023,2023-12-09,0.161,0.214,0.142,0.091
86,sector no restaurado,2023,2023-12-10,0.3,0.381,0.119,0.103
86,sector no restaurado,2023,2023-12-11,0.302,0.328,0.04,0.034
86,sector no restaurado,2023,2023-12-12,0.488,0.494,0.005,0.005
86,sector no restaurado,2023,2023-12-13,0.154,0.197,0.123,0.076
86,sector no restaurado,2023,2023-12-14,0.41,0.419,0.011,0.01
86,sector no restaurado,2023,2023-12-15,0.277,0.356,0.125,0.105
86,sector no restaurado,2023,2023-12-16,0.146,0.199,0.155,0.095
86,sector no restaurado,2023,2023-12-17,0.516,0.548,0.03,0.031
86,sector no restaurado,2023,2023-12-18,0.16,0.206,0.127,0.08
86,sector no restaurado,2023,2023-12-19,0.211,0.279,0.139,0.103
86,sector no restaurado,2023,2023-12-20,,,,
86,sector no restaurado,2023,2023-12-21,0.149,0.2,0.147,0.091
86,sector no restaurado,2023,2023-12-22,0.264,0.343,0.129,0.106
86,sector no restaurado,2023,2023-12-23,0.159,0.213,0.143,0.092
86,sector no restaurado,2023,2023-12-24,0.219,0.303,0.16,0.123
86,sector no restaurado,2023,2023-12-25,0.185,0.211,0.065,0.043
86,sector no restaurado,2023,2023-12-26,,,,
86,sector no restaurado,2023,2023-12-27,0.717,0.697,-0.014,-0.016
86,sector no restaurado,2023,2023-12-28,0.496,0.502,0.006,0.006
86,sector no restaurado,2023,2023-12-29,0.292,0.386,0.138,0.119
86,sector no restaurado,2023,2023-12-30,,,,
86,sector no restaurado,2023,2023-12-31,0.271,0.354,0.133,0.111
493,control 2,2024,2024-01-01,0.305,0.423,0.162,0.144
493,control 2,2024,2024-01-02,0.172,0.238,0.16,0.108
493,control 2,2024,2024-01-03,0.313,0.46,0.19,0.173
493,control 2,2024,2024-01-04,0.174,0.276,0.226,0.161
493,control 2,2024,2024-01-05,,,,
493,control 2,2024,2024-01-06,0.27,0.392,0.185,0.158
493,control 2,2024,2024-01-07,0.155,0.232,0.198,0.13
493,control 2,2024,2024-01-08,0.326,0.459,0.17,0.156
493,control 2,2024,2024-01-09,0.18,0.272,0.204,0.145
493,control 2,2024,2024-01-10,0.328,0.475,0.184,0.17
493,control 2,2024,2024-01-11,0.239,0.345,0.181,0.146
493,control 2,2024,2024-01-12,0.142,0.206,0.183,0.113
493,control 2,2024,2024-01-13,0.306,0.445,0.185,0.166
493,control 2,2024,2024-01-14,0.162,0.227,0.168,0.11
493,control 2,2024,2024-01-15,0.324,0.499,0.212,0.198
493,control 2,2024,2024-01-16,0.2,0.282,0.171,0.125
493,control 2,2024,2024-01-17,0.143,0.199,0.163,0.099
493,control 2,2024,2024-01-18,0.295,0.389,0.138,0.119
493,control 2,2024,2024-01-19,0.145,0.21,0.181,0.113
493,control 2,2024,2024-01-20,0.324,0.452,0.164,0.15
493,control 2,2024,2024-01-21,0.163,0.255,0.22,0.15
493,control 2,2024,2024-01-22,0.339,0.513,0.204,0.193
493,control 2,2024,2024-01-23,0.227,0.351,0.215,0.173
493,control 2,2024,2024-01-24,0.141,0.21,0.198,0.122
493,control 2,2024,2024-01-25,0.316,0.451,0.175,0.159
493,control 2,2024,2024-01-26,0.16,0.224,0.165,0.107
493,control 2,2024,2024-01-27,0.334,0.435,0.13,0.119
493,control 2,2024,2024-01-28,0.199,0.314,0.224,0.17
493,control 2,2024,2024-01-29,0.199,0.264,0.139,0.101
493,control 2,2024,2024-01-30,0.276,0.406,0.19,0.165
493,control 2,2024,2024-01-31,0.161,0.242,0.201,0.134
493,control 2,2024,2024-02-01,0.23,0.29,0.116,0.089
493,control 2,2024,2024-02-02,0.177,0.286,0.237,0.171
493,control 2,2024,2024-02-03,,,,
493,control 2,2024,2024-02-04,0.22,0.337,0.212,0.167
493,control 2,2024,2024-02-05,0.134,0.205,0.211,0.128
493,control 2,2024,2024-02-06,,,,
493,control 2,2024,2024-02-07,0.092,0.12,0.129,0.058
493,control 2,2024,2024-02-08,0.702,0.723,0.015,0.017
493,control 2,2024,2024-02-09,0.193,0.292,0.205,0.152
493,control 2,2024,2024-02-10,0.129,0.186,0.182,0.106
493,control 2,2024,2024-02-11,0.618,0.66,0.033,0.036
493,control 2,2024,2024-02-12,0.154,0.205,0.142,0.089
493,control 2,2024,2024-02-13,0.812,0.818,0.004,0.004
493,control 2,2024,2024-02-14,0.159,0.257,0.237,0.161
493,control 2,2024,2024-02-15,0.183,0.236,0.126,0.086
493,control 2,2024,2024-02-16,0.191,0.274,0.18,0.13
493,control 2,2024,2024-02-17,0.155,0.232,0.199,0.13
493,control 2,2024,2024-02-18,0.32,0.46,0.18,0.164
493,control 2,2024,2024-02-19,0.178,0.24,0.149,0.102
493,control 2,2024,2024-02-20,,,,
493,control 2,2024,2024-02-21,0.506,0.55,0.042,0.043
493,control 2,2024,2024-02-22,0.147,0.223,0.207,0.132
493,control 2,2024,2024-02-23,0.285,0.413,0.184,0.16
493,control 2,2024,2024-02-24,0.163,0.235,0.181,0.121
493,control 2,2024,2024-02-25,0.319,0.424,0.142,0.127
493,control 2,2024,2024-02-26,0.288,0.33,0.068,0.056
493,control 2,2024,2024-02-27,0.154,0.212,0.158,0.1
493,control 2,2024,2024-02-28,0.269,0.388,0.181,0.154
493,control 2,2024,2024-02-29,0.11,0.163,0.193,0.102
493,control 2,2024,2024-03-01,,,,
493,control 2,2024,2024-03-02,0.161,0.253,0.221,0.15
493,control 2,2024,2024-03-03,0.161,0.247,0.211,0.143
493,control 2,2024,2024-03-04,0.226,0.345,0.209,0.167
493,control 2,2024,2024-03-05,0.154,0.203,0.137,0.086
493,control 2,2024,2024-03-06,0.288,0.423,0.189,0.167
493,control 2,2024,2024-03-07,0.155,0.249,0.233,0.156
493,control 2,2024,2024-03-08,0.323,0.494,0.209,0.195
493,control 2,2024,2024-03-09,0.222,0.297,0.144,0.11
493,control 2,2024,2024-03-10,0.151,0.223,0.193,0.124
493,control 2,2024,2024-03-11,0.257,0.377,0.19,0.16
493,control 2,2024,2024-03-12,0.145,0.222,0.208,0.132
493,control 2,2024,2024-03-13,0.309,0.489,0.226,0.209
493,control 2,2024,2024-03-14,0.162,0.238,0.189,0.126
493,control 2,2024,2024-03-15,0.147,0.221,0.202,0.128
493,control 2,2024,2024-03-16,0.207,0.309,0.198,0.151
493,control 2,2024,2024-03-17,0.148,0.21,0.173,0.108
493,control 2,2024,2024-03-18,0.275,0.399,0.184,0.158
493,control 2,2024,2024-03-19,0.157,0.238,0.203,0.135
493,control 2,2024,2024-03-20,,,,
493,control 2,2024,2024-03-21,0.213,0.279,0.133,0.099
493,control 2,2024,2024-03-22,0.137,0.196,0.177,0.106
493,control 2,2024,2024-03-23,0.258,0.353,0.155,0.127
493,control 2,2024,2024-03-24,0.146,0.225,0.213,0.136
493,control 2,2024,2024-03-25,0.287,0.412,0.179,0.157
493,control 2,2024,2024-03-26,0.179,0.241,0.148,0.101
493,control 2,2024,2024-03-27,0.037,0.089,0.411,0.124
493,control 2,2024,2024-03-28,0.226,0.336,0.197,0.156
493,control 2,2024,2024-03-29,0.387,0.448,0.074,0.069
493,control 2,2024,2024-03-30,0.266,0.409,0.211,0.182
493,control 2,2024,2024-03-31,0.178,0.265,0.196,0.138
493,control 2,2024,2024-04-01,0.133,0.2,0.201,0.121
493,control 2,2024,2024-04-02,0.224,0.332,0.194,0.153
493,control 2,2024,2024-04-03,0.142,0.215,0.204,0.128
493,control 2,2024,2024-04-04,0.248,0.339,0.155,0.125
493,control 2,2024,2024-04-05,0.167,0.252,0.203,0.139
493,control 2,2024,2024-04-06,,,,
493,control 2,2024,2024-04-07,0.182,0.276,0.206,0.148
493,control 2,2024,2024-04-08,0.134,0.195,0.186,0.111
493,control 2,2024,2024-04-09,0.241,0.35,0.185,0.15
493,control 2,2024,2024-04-10,0.16,0.241,0.203,0.135
493,control 2,2024,2024-04-11,0.274,0.409,0.198,0.171
493,control 2,2024,2024-04-12,0.208,0.289,0.163,0.122
493,control 2,2024,2024-04-13,0.141,0.195,0.162,0.097
493,control 2,2024,2024-04-14,0.756,0.762,0.004,0.004
493,control 2,2024,2024-04-15,0.582,0.586,0.003,0.004
493,control 2,2024,2024-04-16,0.311,0.418,0.146,0.13
493,control 2,2024,2024-04-17,0.15,0.229,0.206,0.133
493,control 2,2024,2024-04-18,,,,
493,control 2,2024,2024-04-19,0.199,0.293,0.191,0.142
493,control 2,2024,2024-04-20,0.137,0.203,0.192,0.116
493,control 2,2024,2024-04-21,0.25,0.368,0.191,0.158
493,control 2,2024,2024-04-22,0.172,0.253,0.19,0.131
493,control 2,2024,2024-04-23,0.255,0.355,0.163,0.135
493,control 2,2024,2024-04-24,0.198,0.285,0.18,0.133
493,control 2,2024,2024-04-25,0.142,0.197,0.163,0.099
493,control 2,2024,2024-04-26,0.204,0.279,0.155,0.114
493,control 2,2024,2024-04-27,0.142,0.206,0.182,0.112
493,control 2,2024,2024-04-28,0.255,0.373,0.188,0.157
493,control 2,2024,2024-04-29,0.153,0.22,0.18,0.115
493,control 2,2024,2024-04-30,0.115,0.16,0.162,0.086
493,control 2,2024,2024-05-01,0.184,0.243,0.137,0.095
493,control 2,2024,2024-05-02,0.094,0.119,0.119,0.053
493,control 2,2024,2024-05-03,0.639,0.697,0.044,0.048
493,control 2,2024,2024-05-04,0.157,0.229,0.187,0.122
493,control 2,2024,2024-05-05,,,,
493,control 2,2024,2024-05-06,0.195,0.279,0.178,0.13
493,control 2,2024,2024-05-07,0.393,0.441,0.058,0.054
493,control 2,2024,2024-05-08,0.222,0.311,0.166,0.129
493,control 2,2024,2024-05-09,0.147,0.204,0.165,0.102
493,control 2,2024,2024-05-10,0.379,0.417,0.048,0.045
493,control 2,2024,2024-05-11,0.275,0.332,0.094,0.077
493,control 2,2024,2024-05-12,0.213,0.271,0.12,0.089
493,control 2,2024,2024-05-13,0.192,0.263,0.155,0.111
493,control 2,2024,2024-05-14,0.31,0.351,0.062,0.053
493,control 2,2024,2024-05-15,0.267,0.373,0.166,0.14
493,control 2,2024,2024-05-16,0.04,0.044,0.043,0.009
493,control 2,2024,2024-05-17,0.137,0.189,0.158,0.093
493,control 2,2024,2024-05-18,0.168,0.213,0.119,0.077
493,control 2,2024,2024-05-19,0.136,0.19,0.166,0.098
493,control 2,2024,2024-05-20,0.188,0.246,0.135,0.094
493,control 2,2024,2024-05-21,0.143,0.2,0.168,0.102
493,control 2,2024,2024-05-22,,,,
493,control 2,2024,2024-05-23,0.185,0.254,0.157,0.11
493,control 2,2024,2024-05-24,0.186,0.252,0.15,0.105
493,control 2,2024,2024-05-25,0.192,0.256,0.144,0.102
493,control 2,2024,2024-05-26,0.132,0.171,0.127,0.072
493,control 2,2024,2024-05-27,0.22,0.292,0.142,0.108
493,control 2,2024,2024-05-28,0.133,0.176,0.137,0.079
493,control 2,2024,2024-05-29,0.15,0.201,0.146,0.09
493,control 2,2024,2024-05-30,0.171,0.215,0.112,0.073
493,control 2,2024,2024-05-31,0.157,0.204,0.129,0.081
493,control 2,2024,2024-06-01,0.191,0.254,0.141,0.1
493,control 2,2024,2024-06-02,0.193,0.266,0.16,0.114
493,control 2,2024,2024-06-03,0.111,0.151,0.153,0.079
493,control 2,2024,2024-06-04,0.225,0.302,0.145,0.112
493,control 2,2024,2024-06-05,0.174,0.236,0.151,0.102
493,control 2,2024,2024-06-06,0.243,0.327,0.147,0.118
493,control 2,2024,2024-06-07,0.173,0.237,0.157,0.106
493,control 2,2024,2024-06-08,,,,
493,control 2,2024,2024-06-09,0.152,0.189,0.108,0.066
493,control 2,2024,2024-06-10,0.156,0.214,0.156,0.099
493,control 2,2024,2024-06-11,0.184,0.244,0.139,0.096
493,control 2,2024,2024-06-12,0.125,0.175,0.165,0.093
493,control 2,2024,2024-06-13,0.287,0.399,0.162,0.141
493,control 2,2024,2024-06-14,0.174,0.234,0.148,0.1
493,control 2,2024,2024-06-15,0.135,0.188,0.164,0.096
493,control 2,2024,2024-06-16,0.224,0.297,0.14,0.107
493,control 2,2024,2024-06-17,0.145,0.197,0.153,0.093
493,control 2,2024,2024-06-18,0.273,0.373,0.155,0.131
493,control 2,2024,2024-06-19,0.194,0.259,0.143,0.102
493,control 2,2024,2024-06-20,0.129,0.18,0.167,0.096
493,control 2,2024,2024-06-21,0.211,0.286,0.152,0.113
493,control 2,2024,2024-06-22,0.129,0.171,0.141,0.079
493,control 2,2024,2024-06-23,0.214,0.294,0.157,0.119
493,control 2,2024,2024-06-24,0.132,0.177,0.143,0.082
493,control 2,2024,2024-06-25,0.142,0.214,0.202,0.126
493,control 2,2024,2024-06-26,0.331,0.368,0.053,0.046
493,control 2,2024,2024-06-27,0.179,0.234,0.134,0.091
493,control 2,2024,2024-06-28,0.217,0.271,0.111,0.082
493,control 2,2024,2024-06-29,0.131,0.18,0.156,0.09
493,control 2,2024,2024-06-30,0.221,0.294,0.142,0.108
493,control 2,2024,2024-07-01,0.216,0.284,0.136,0.102
493,control 2,2024,2024-07-02,0.14,0.188,0.146,0.087
493,control 2,2024,2024-07-03,0.245,0.319,0.131,0.104
493,control 2,2024,2024-07-04,0.158,0.214,0.153,0.098
493,control 2,2024,2024-07-05,0.24,0.316,0.136,0.107
493,control 2,2024,2024-07-06,0.197,0.262,0.141,0.101
493,control 2,2024,2024-07-07,0.156,0.212,0.152,0.097
493,control 2,2024,2024-07-08,0.175,0.224,0.122,0.081
493,control 2,2024,2024-07-09,0.17,0.229,0.147,0.098
493,control 2,2024,2024-07-10,0.364,0.393,0.037,0.034
493,control 2,2024,2024-07-11,0.128,0.166,0.13,0.072
493,control 2,2024,2024-07-12,0.163,0.222,0.152,0.099
493,control 2,2024,2024-07-13,0.157,0.197,0.115,0.072
493,control 2,2024,2024-07-14,0.144,0.188,0.133,0.08
493,control 2,2024,2024-07-15,0.204,0.255,0.111,0.08
493,control 2,2024,2024-07-16,0.182,0.248,0.152,0.106
493,control 2,2024,2024-07-17,,,,
493,control 2,2024,2024-07-18,0.236,0.307,0.131,0.102
493,control 2,2024,2024-07-19,0.522,0.536,0.014,0.014
493,control 2,2024,2024-07-20,0.474,0.498,0.025,0.024
493,control 2,2024,2024-07-21,0.164,0.225,0.155,0.102
493,control 2,2024,2024-07-22,0.274,0.359,0.135,0.113
493,control 2,2024,2024-07-23,,,,
493,control 2,2024,2024-07-24,,,,
493,control 2,2024,2024-07-25,0.251,0.298,0.085,0.067
493,control 2,2024,2024-07-26,0.133,0.172,0.129,0.073
493,control 2,2024,2024-07-27,0.232,0.308,0.141,0.11
493,control 2,2024,2024-07-28,0.19,0.252,0.139,0.098
493,control 2,2024,2024-07-29,0.174,0.23,0.137,0.092
493,control 2,2024,2024-07-30,0.179,0.23,0.126,0.085
493,control 2,2024,2024-07-31,0.145,0.191,0.135,0.081
493,control 2,2024,2024-08-01,0.2,0.249,0.109,0.078
493,control 2,2024,2024-08-02,0.174,0.229,0.135,0.091
493,control 2,2024,2024-08-03,,,,
493,control 2,2024,2024-08-04,0.217,0.284,0.133,0.1
493,control 2,2024,2024-08-05,0.157,0.213,0.15,0.096
493,control 2,2024,2024-08-06,0.194,0.249,0.123,0.087
493,control 2,2024,2024-08-07,0.163,0.219,0.147,0.095
493,control 2,2024,2024-08-08,0.331,0.446,0.148,0.135
493,control 2,2024,2024-08-09,0.168,0.212,0.115,0.075
493,control 2,2024,2024-08-10,0.131,0.174,0.142,0.08
493,control 2,2024,2024-08-11,0.264,0.353,0.143,0.119
493,control 2,2024,2024-08-12,0.187,0.245,0.133,0.093
493,control 2,2024,2024-08-13,0.26,0.339,0.132,0.108
493,control 2,2024,2024-08-14,0.168,0.221,0.138,0.09
493,control 2,2024,2024-08-15,0.14,0.185,0.139,0.082
493,control 2,2024,2024-08-16,0.229,0.265,0.073,0.054
493,control 2,2024,2024-08-17,0.155,0.204,0.136,0.085
493,control 2,2024,2024-08-18,0.25,0.324,0.13,0.104
493,control 2,2024,2024-08-19,0.154,0.196,0.119,0.073
493,control 2,2024,2024-08-20,0.147,0.2,0.152,0.093
493,control 2,2024,2024-08-21,0.143,0.154,0.037,0.021
493,control 2,2024,2024-08-22,0.171,0.229,0.146,0.097
493,control 2,2024,2024-08-23,0.238,0.305,0.124,0.097
493,control 2,2024,2024-08-24,0.159,0.212,0.141,0.09
493,control 2,2024,2024-08-25,,,,
493,control 2,2024,2024-08-26,0.197,0.25,0.12,0.085
493,control 2,2024,2024-08-27,0.179,0.236,0.137,0.093
493,control 2,2024,2024-08-28,0.246,0.322,0.133,0.106
493,control 2,2024,2024-08-29,0.161,0.203,0.116,0.073
493,control 2,2024,2024-08-30,0.328,0.443,0.149,0.136
493,control 2,2024,2024-08-31,0.203,0.271,0.144,0.105
493,control 2,2024,2024-09-01,0.135,0.175,0.127,0.073
493,control 2,2024,2024-09-02,0.244,0.316,0.13,0.103
493,control 2,2024,2024-09-03,0.152,0.196,0.125,0.077
493,control 2,2024,2024-09-04,0.286,0.365,0.121,0.103
493,control 2,2024,2024-09-05,0.181,0.237,0.134,0.091
493,control 2,2024,2024-09-06,0.14,0.18,0.126,0.074
493,control 2,2024,2024-09-07,0.238,0.308,0.129,0.101
493,control 2,2024,2024-09-08,0.156,0.205,0.135,0.085
493,control 2,2024,2024-09-09,0.307,0.41,0.144,0.127
493,control 2,2024,2024-09-10,0.192,0.248,0.128,0.09
493,control 2,2024,2024-09-11,0.147,0.196,0.142,0.086
493,control 2,2024,2024-09-12,0.248,0.328,0.139,0.112
493,control 2,2024,2024-09-13,0.156,0.206,0.138,0.087
493,control 2,2024,2024-09-14,0.287,0.364,0.119,0.101
493,control 2,2024,2024-09-15,0.17,0.221,0.132,0.087
493,control 2,2024,2024-09-16,,,,
493,control 2,2024,2024-09-17,0.232,0.304,0.135,0.105
493,control 2,2024,2024-09-18,0.169,0.227,0.144,0.096
493,control 2,2024,2024-09-19,0.273,0.343,0.113,0.094
493,control 2,2024,2024-09-20,0.177,0.235,0.142,0.096
493,control 2,2024,2024-09-21,0.332,0.434,0.133,0.12
493,control 2,2024,2024-09-22,0.206,0.266,0.126,0.092
493,control 2,2024,2024-09-23,0.132,0.173,0.137,0.078
493,control 2,2024,2024-09-24,0.273,0.357,0.134,0.112
493,control 2,2024,2024-09-25,0.169,0.219,0.131,0.086
493,control 2,2024,2024-09-26,0.316,0.416,0.136,0.121
493,control 2,2024,2024-09-27,0.193,0.255,0.139,0.099
493,control 2,2024,2024-09-28,0.148,0.196,0.14,0.085
493,control 2,2024,2024-09-29,0.267,0.349,0.133,0.11
493,control 2,2024,2024-09-30,0.167,0.221,0.139,0.091
493,control 2,2024,2024-10-01,0.316,0.421,0.142,0.127
493,control 2,2024,2024-10-02,0.194,0.25,0.126,0.089
493,control 2,2024,2024-10-03,0.137,0.177,0.128,0.074
493,control 2,2024,2024-10-04,0.243,0.306,0.116,0.091
493,control 2,2024,2024-10-05,0.183,0.23,0.112,0.076
493,control 2,2024,2024-10-06,0.287,0.357,0.108,0.092
493,control 2,2024,2024-10-07,0.228,0.303,0.141,0.109
493,control 2,2024,2024-10-08,,,,
493,control 2,2024,2024-10-09,0.236,0.302,0.124,0.096
493,control 2,2024,2024-10-10,0.134,0.183,0.154,0.09
493,control 2,2024,2024-10-11,0.293,0.382,0.131,0.113
493,control 2,2024,2024-10-12,0.179,0.239,0.143,0.098
493,control 2,2024,2024-10-13,0.322,0.412,0.123,0.11
493,control 2,2024,2024-10-14,0.227,0.303,0.143,0.111
493,control 2,2024,2024-10-15,0.143,0.19,0.138,0.083
493,control 2,2024,2024-10-16,0.29,0.382,0.137,0.118
493,control 2,2024,2024-10-17,0.177,0.221,0.109,0.073
493,control 2,2024,2024-10-18,0.321,0.414,0.126,0.113
493,control 2,2024,2024-10-19,0.215,0.291,0.149,0.113
493,control 2,2024,2024-10-20,0.159,0.215,0.15,0.096
493,control 2,2024,2024-10-21,0.283,0.374,0.138,0.118
493,control 2,2024,2024-10-22,0.173,0.233,0.148,0.1
493,control 2,2024,2024-10-23,0.326,0.445,0.155,0.141
493,control 2,2024,2024-10-24,0.202,0.258,0.122,0.088
493,control 2,2024,2024-10-25,0.146,0.198,0.15,0.092
493,control 2,2024,2024-10-26,0.298,0.374,0.114,0.098
493,control 2,2024,2024-10-27,0.166,0.211,0.12,0.077
493,control 2,2024,2024-10-28,0.321,0.406,0.116,0.103
493,control 2,2024,2024-10-29,0.195,0.269,0.16,0.116
493,control 2,2024,2024-10-30,,,,
493,control 2,2024,2024-10-31,0.265,0.341,0.125,0.102
493,control 2,2024,2024-11-01,0.149,0.202,0.152,0.094
493,control 2,2024,2024-11-02,0.326,0.419,0.124,0.112
493,control 2,2024,2024-11-03,,,,
493,control 2,2024,2024-11-04,0.346,0.46,0.141,0.131
493,control 2,2024,2024-11-05,0.248,0.337,0.153,0.124
493,control 2,2024,2024-11-06,0.154,0.21,0.154,0.097
493,control 2,2024,2024-11-07,0.307,0.408,0.141,0.124
493,control 2,2024,2024-11-08,0.17,0.23,0.152,0.102
493,control 2,2024,2024-11-09,0.345,0.482,0.167,0.156
493,control 2,2024,2024-11-10,0.212,0.298,0.169,0.128
493,control 2,2024,2024-11-11,0.154,0.213,0.16,0.102
493,control 2,2024,2024-11-12,0.312,0.423,0.15,0.134
493,control 2,2024,2024-11-13,0.167,0.231,0.161,0.107
493,control 2,2024,2024-11-14,0.327,0.434,0.141,0.127
493,control 2,2024,2024-11-15,0.292,0.336,0.071,0.059
493,control 2,2024,2024-11-16,0.143,0.191,0.144,0.086
493,control 2,2024,2024-11-17,0.312,0.42,0.147,0.131
493,control 2,2024,2024-11-18,0.166,0.228,0.157,0.104
493,control 2,2024,2024-11-19,0.272,0.326,0.091,0.074
493,control 2,2024,2024-11-20,0.188,0.268,0.176,0.126
493,control 2,2024,2024-11-21,0.159,0.213,0.148,0.094
493,control 2,2024,2024-11-22,0.293,0.37,0.116,0.099
493,control 2,2024,2024-11-23,0.165,0.227,0.157,0.104
493,control 2,2024,2024-11-24,0.342,0.447,0.133,0.122
493,control 2,2024,2024-11-25,0.205,0.257,0.112,0.08
493,control 2,2024,2024-11-26,,,,
